조사년도,개방ID,학교명,학교급명,시도명,학제유형명,유초중등학생_학생수,초등과정졸업생수,중등과정졸업생수,고등과정졸업생수,유초중등학생_졸업생수,취업자수,일반고진학학생수,특수목적고등학교진학학생수,자율고등학교진학학생수,특성화고진학학생수,특수학급학생수,진학학생수,국내대학진학학생수,국내전문대학진학학생수,국내각종학교진학학생수,국내교육대학진학학생수
2019,7229421317,서울삼각산초등학교,해당없음,서울,초등학교,1226,0,0,0,219,0,0,0,0,0,0,219,0,0,0,0
2019,7232075631,화곡중학교,해당없음,서울,중학교,553,0,0,0,193,0,155,0,0,25,0,181,0,0,0,0
2019,7232682347,소화유치원,해당없음,서울,유치원,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0
2019,7233027279,성락유치원,해당없음,서울,유치원,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2019,7233495056,문일고등학교,해당없음,서울,일반고등학교,942,0,0,0,385,0,0,0,0,0,0,315,230,85,0,0
2019,7233666181,서울역삼초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,7234294354,서울신도초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,7236341416,아름유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7241808831,서울연광초등학교,해당없음,서울,초등학교,298,0,0,0,67,0,0,0,0,0,6,67,0,0,0,0
2019,7243623614,서울성산초등학교,해당없음,서울,초등학교,803,0,0,0,141,0,0,0,0,0,13,141,0,0,0,0
2019,7249632835,석문유치원,해당없음,서울,유치원,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
2019,7253766119,백주유치원,해당없음,서울,유치원,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
2019,7256077647,상도유치원,해당없음,서울,유치원,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2019,7260360598,서울원묵초등학교,해당없음,서울,초등학교,1135,0,0,0,201,0,0,0,0,0,0,201,0,0,0,0
2019,7271858692,등명중학교,해당없음,서울,중학교,679,0,0,0,281,0,166,0,0,36,0,204,0,0,0,0
2019,7273477673,서울대학교사범대학부설초등학교,해당없음,서울,초등학교,632,0,0,0,113,0,0,0,0,0,5,113,0,0,0,0
2019,7276056885,동구여자중학교,해당없음,서울,중학교,380,0,0,0,165,0,123,0,0,26,0,150,0,0,0,0
2019,7280039966,서울서원초등학교,해당없음,서울,초등학교,1206,0,0,0,151,0,0,0,0,0,10,151,0,0,0,0
2019,7285658657,예일여자중학교,해당없음,서울,중학교,654,0,0,0,241,0,163,0,0,67,0,230,0,0,0,0
2019,7289747953,서울중평초등학교,해당없음,서울,초등학교,1609,0,0,0,286,0,0,0,0,0,6,286,0,0,0,0
2019,7292451620,성실유치원,해당없음,서울,유치원,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
2019,7293052971,한광고등학교,해당없음,서울,일반고등학교,220,0,0,0,130,1,0,0,0,0,0,76,27,48,0,0
2019,7293736934,프라임유치원,해당없음,서울,유치원,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0
2019,7298576176,서울여자대학교부속유치원,해당없음,서울,유치원,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
2019,7302311420,서울장수초등학교,해당없음,서울,초등학교,483,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0
2019,7309193432,서울성수초등학교,해당없음,서울,초등학교,310,0,0,0,68,0,0,0,0,0,3,68,0,0,0,0
2019,7310507178,연화유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7313027918,미래산업과학고등학교,해당없음,서울,특성화고등학교,591,0,0,0,199,65,0,0,0,0,0,102,56,46,0,0
2019,7315452098,석촌유치원,해당없음,서울,유치원,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
2019,7327640056,해리유치원,해당없음,서울,유치원,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
2019,7330969750,서울금화초등학교,해당없음,서울,초등학교,600,0,0,0,98,0,0,0,0,0,7,98,0,0,0,0
2019,7333706676,서울영일초등학교,해당없음,서울,초등학교,353,0,0,0,48,0,0,0,0,0,6,48,0,0,0,0
2019,7337378084,서울군자초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2019,7338522851,서서울생활과학고등학교,해당없음,서울,특성화고등학교,934,0,0,0,376,72,0,0,0,0,0,211,51,150,0,0
2019,7338919818,매원초등학교,해당없음,서울,초등학교,480,0,0,0,73,0,0,0,0,0,0,73,0,0,0,0
2019,7352519690,미타유치원,해당없음,서울,유치원,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
2019,7360229432,서울월촌초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2019,7370706677,성보고등학교,해당없음,서울,일반고등학교,734,0,0,0,317,1,0,0,0,0,0,203,133,70,0,0
2019,7376325368,개원중학교,해당없음,서울,중학교,517,0,0,0,219,0,161,0,0,20,14,184,0,0,0,0
2019,7383596837,솔밭유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7386181414,구룡중학교,해당없음,서울,중학교,593,0,0,0,236,0,198,0,0,8,3,208,0,0,0,0
2019,7392081737,이화여자대학교사범대학부속초등학교,해당없음,서울,초등학교,624,0,0,0,102,0,0,0,0,0,0,102,0,0,0,0
2019,7399337112,은평국제유치원,해당없음,서울,유치원,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
2019,7401946365,가람유치원,해당없음,서울,유치원,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
2019,7402041316,신광초등학교,해당없음,서울,초등학교,379,0,0,0,58,0,0,0,0,0,0,58,0,0,0,0
2019,7403420507,영락의료과학고등학교,해당없음,서울,특성화고등학교,356,0,0,0,135,40,0,0,0,0,0,59,9,48,0,0
2019,7406083941,중평중학교,해당없음,서울,중학교,800,0,0,0,327,0,231,0,0,51,7,283,0,0,0,0
2019,7412239611,서울가주초등학교,해당없음,서울,초등학교,920,0,0,0,162,0,0,0,0,0,0,162,0,0,0,0
2019,7415157318,서울서정초등학교,해당없음,서울,초등학교,766,0,0,0,141,0,0,0,0,0,0,141,0,0,0,0
2019,7415997385,도곡중학교,해당없음,서울,중학교,748,0,0,0,249,0,200,0,0,4,7,204,0,0,0,0
2019,7418165147,서울수락초등학교,해당없음,서울,초등학교,638,0,0,0,100,0,0,0,0,0,6,100,0,0,0,0
2019,7419025599,자람유치원,해당없음,서울,유치원,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2019,7421796858,인왕중학교,해당없음,서울,중학교,503,0,0,0,169,0,118,0,0,40,3,158,0,0,0,0
2019,7422560214,서울영본초등학교,해당없음,서울,초등학교,987,0,0,0,157,0,0,0,0,0,8,157,0,0,0,0
2019,7428358614,수영유치원,해당없음,서울,유치원,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
2019,7428987860,양동중학교,해당없음,서울,중학교,770,0,0,0,268,0,205,0,0,38,12,246,0,0,0,0
2019,7429054379,서울개운초등학교,해당없음,서울,초등학교,890,0,0,0,158,0,0,0,0,0,0,158,0,0,0,0
2019,7429537177,삼성유치원,해당없음,서울,유치원,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
2019,7432972550,대광중학교,해당없음,서울,중학교,361,0,0,0,122,0,37,0,0,32,0,69,0,0,0,0
2019,7435111880,강일늘사랑유치원,해당없음,서울,유치원,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0
2019,7440393149,서울송정초등학교,해당없음,서울,초등학교,723,0,0,0,95,0,0,0,0,0,11,95,0,0,0,0
2019,7452193796,서울신성초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,7455796539,충암중학교,해당없음,서울,중학교,618,0,0,0,265,0,183,0,0,60,0,244,0,0,0,0
2019,7457377433,강현중학교,해당없음,서울,중학교,368,0,0,0,132,0,72,0,0,30,4,103,0,0,0,0
2019,7457892417,연유치원,해당없음,서울,유치원,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0
2019,7460114896,서일중학교,해당없음,서울,중학교,1013,0,0,0,309,0,205,0,0,2,3,213,0,0,0,0
2019,7465326428,영동중학교,해당없음,서울,중학교,866,0,0,0,231,0,179,0,0,24,3,206,0,0,0,0
2019,7466566145,상아유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7468627691,원묵고등학교,해당없음,서울,자율고등학교,722,0,0,0,331,0,0,0,0,0,0,175,106,68,0,1
2019,7477300882,보성여자고등학교,해당없음,서울,일반고등학교,546,0,0,0,213,29,0,0,0,0,0,162,98,59,0,1
2019,7479690730,당산서중학교,해당없음,서울,중학교,433,0,0,0,194,0,133,0,0,22,0,155,0,0,0,0
2019,7494161784,서울장곡초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,7498934507,서울양동초등학교,해당없음,서울,초등학교,439,0,0,0,78,0,0,0,0,0,5,78,0,0,0,0
2019,7502108633,계성고등학교,해당없음,서울,일반고등학교,921,0,0,0,359,0,0,0,0,0,23,211,142,65,0,1
2019,7509963214,동국대학교사범대학부속여자중학교,해당없음,서울,중학교,471,0,0,0,168,0,135,0,0,29,0,164,0,0,0,0
2019,7513501048,서울송중초등학교,해당없음,서울,초등학교,698,0,0,0,113,0,0,0,0,0,5,113,0,0,0,0
2019,7518994748,솔샘고등학교,해당없음,서울,자율고등학교,569,0,0,0,208,0,0,0,0,0,20,116,56,60,0,0
2019,7521348655,서울강동초등학교,해당없음,서울,초등학교,671,0,0,0,104,0,0,0,0,0,12,104,0,0,0,0
2019,7531218647,그리새유치원,해당없음,서울,유치원,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
2019,7531543195,샛별유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7536195218,서울영동초등학교,해당없음,서울,초등학교,430,0,0,0,69,0,0,0,0,0,10,69,0,0,0,0
2019,7539334475,서울천왕초등학교,해당없음,서울,초등학교,1303,0,0,0,157,0,0,0,0,0,17,157,0,0,0,0
2019,7540404677,조형유치원,해당없음,서울,유치원,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2019,7542641639,방화중학교,해당없음,서울,중학교,386,0,0,0,149,0,98,0,0,39,0,137,0,0,0,0
2019,7543626010,역삼중학교,해당없음,서울,중학교,1152,0,0,0,385,0,261,0,0,7,9,288,0,0,0,0
2019,7552402198,동우유치원,해당없음,서울,유치원,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
2019,7562841892,서울용강초등학교,해당없음,서울,초등학교,475,0,0,0,89,0,0,0,0,0,7,89,0,0,0,0
2019,7563981831,혜림유치원,해당없음,서울,유치원,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2019,7568246006,숭의여자대학교부설유치원,해당없음,서울,유치원,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2019,7570438444,신진과학기술고등학교,해당없음,서울,특성화고등학교,584,0,0,0,200,129,0,0,0,0,0,38,8,30,0,0
2019,7575079202,서울체육중학교,해당없음,서울,중학교,151,0,0,0,42,0,4,0,0,1,0,5,0,0,0,0
2019,7579062283,영동고등학교,해당없음,서울,일반고등학교,883,0,0,0,442,1,0,0,0,0,0,171,144,27,0,0
2019,7580241382,새두산유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2019,7587360501,서울전농초등학교,해당없음,서울,초등학교,901,0,0,0,121,0,0,0,0,0,8,121,0,0,0,0
2019,7601590156,성북유치원,해당없음,서울,유치원,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2019,7603326082,바니유치원,해당없음,서울,유치원,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2019,7622531235,중앙여자고등학교,해당없음,서울,일반고등학교,561,0,0,0,268,0,0,0,0,0,0,170,109,60,0,1
2019,7631655037,새소슬유치원,해당없음,서울,유치원,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
2019,7654006421,유화유치원,해당없음,서울,유치원,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
2019,7657466471,보성여자중학교,해당없음,서울,중학교,269,0,0,0,107,0,80,0,0,22,0,102,0,0,0,0
2019,7659635305,애림유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7659825205,강서공업고등학교,해당없음,서울,특성화고등학교,586,0,0,0,187,114,0,0,0,0,0,42,12,30,0,0
2019,7666133761,구의중학교,해당없음,서울,중학교,443,0,0,0,167,0,113,0,0,38,3,155,0,0,0,0
2019,7666664302,오색유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7667398691,서울신곡초등학교,해당없음,서울,초등학교,790,0,0,0,115,0,0,0,0,0,9,115,0,0,0,0
2019,7671285212,잠실고등학교,해당없음,서울,일반고등학교,641,0,0,0,279,6,0,0,0,0,0,156,108,48,0,0
2019,7672867178,사랑유치원,해당없음,서울,유치원,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2019,7673626244,예슬유치원,해당없음,서울,유치원,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0
2019,7683744609,대신중학교,해당없음,서울,중학교,369,0,0,0,148,0,106,0,0,14,0,121,0,0,0,0
2019,7691813230,대영중학교,해당없음,서울,중학교,550,0,0,0,224,0,153,0,0,53,7,211,0,0,0,0
2019,7701982557,명일여자고등학교,해당없음,서울,일반고등학교,542,0,0,0,245,0,0,0,0,0,15,149,83,66,0,0
2019,7708317935,서울재동초등학교,해당없음,서울,초등학교,210,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0
2019,7710932552,성요셉유치원,해당없음,서울,유치원,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0
2019,7717059791,서울신길초등학교,해당없음,서울,초등학교,1268,0,0,0,261,0,0,0,0,0,6,261,0,0,0,0
2019,7721532642,럭키유치원,원천코드없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7721818566,광영여자고등학교,해당없음,서울,일반고등학교,992,0,0,0,389,0,0,0,0,0,0,274,151,120,0,1
2019,7727131485,우정유치원,해당없음,서울,유치원,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
2019,7732163846,예일유치원,해당없음,서울,유치원,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
2019,7734321951,도봉고등학교,해당없음,서울,일반고등학교,277,0,0,0,115,0,0,0,0,0,12,73,47,26,0,0
2019,7736931741,영은유치원,해당없음,서울,유치원,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2019,7745398402,서울면남초등학교,해당없음,서울,초등학교,378,0,0,0,60,0,0,0,0,0,3,60,0,0,0,0
2019,7746196091,한일유치원,해당없음,서울,유치원,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
2019,7748689472,서울세명유치원,해당없음,서울,유치원,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
2019,7756044626,서울홍파초등학교,해당없음,서울,초등학교,298,0,0,0,60,0,0,0,0,0,5,60,0,0,0,0
2019,7759210169,한성유치원,해당없음,서울,유치원,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
2019,7759712815,신도고등학교,해당없음,서울,일반고등학교,617,0,0,0,287,13,0,0,0,0,23,166,93,72,0,1
2019,7763503849,구암중학교,해당없음,서울,중학교,1182,0,0,0,411,0,329,0,0,44,8,373,0,0,0,0
2019,7764108419,서울사근초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2019,7768276572,대동세무고등학교,해당없음,서울,특성화고등학교,772,0,0,0,257,87,0,0,0,0,0,87,53,34,0,0
2019,7772192597,혜화유치원,해당없음,서울,유치원,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2019,7779956519,태영유치원,해당없음,서울,유치원,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
2019,7782995462,공진중학교,해당없음,서울,중학교,47,0,0,0,52,0,21,0,0,16,3,37,0,0,0,0
2019,7785995781,세곡중학교,해당없음,서울,중학교,803,0,0,0,293,0,225,0,0,39,8,265,0,0,0,0
2019,7792040944,덕성여자중학교,해당없음,서울,중학교,165,0,0,0,68,0,49,0,0,15,0,64,0,0,0,0
2019,7800280690,동부유치원,해당없음,서울,유치원,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
2019,7801891624,광장유치원,해당없음,서울,유치원,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
2019,7806061923,오즈의마법사유치원,해당없음,서울,유치원,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
2019,7812529265,서울문덕초등학교,해당없음,서울,초등학교,616,0,0,0,88,0,0,0,0,0,12,88,0,0,0,0
2019,7815525829,서울봉천초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2019,7818885028,서울고명초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,7819979906,서울서강초등학교,해당없음,서울,초등학교,1012,0,0,0,160,0,0,0,0,0,9,160,0,0,0,0
2019,7828948140,동덕여자고등학교,해당없음,서울,일반고등학교,996,0,0,0,422,3,0,0,0,0,0,245,186,53,0,2
2019,7835698723,무학유치원,해당없음,서울,유치원,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2019,7838063359,인창고등학교,해당없음,서울,일반고등학교,657,0,0,0,289,17,0,0,0,0,0,169,119,50,0,0
2019,7840983211,현대고등학교,해당없음,서울,자율고등학교,1145,0,0,0,447,1,0,0,0,0,0,219,199,10,0,0
2019,7844399273,정의여자중학교,해당없음,서울,중학교,410,0,0,0,152,0,109,0,0,32,0,141,0,0,0,0
2019,7847602903,동명유치원,해당없음,서울,유치원,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2019,7851631045,미성유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7853195846,배화여자대학교 부속 배화유치원,해당없음,서울,유치원,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2019,7853428125,서울연은초등학교,해당없음,서울,초등학교,708,0,0,0,76,0,0,0,0,0,19,76,0,0,0,0
2019,7856573820,동양고등학교,해당없음,서울,일반고등학교,483,0,0,0,190,0,0,0,0,0,0,121,99,19,0,0
2019,7859280705,당산중학교,해당없음,서울,중학교,432,0,0,0,134,0,98,0,0,19,6,120,0,0,0,0
2019,7872653126,서울강서초등학교,해당없음,서울,초등학교,1243,0,0,0,162,0,0,0,0,0,11,162,0,0,0,0
2019,7873870313,대붕유치원,해당없음,서울,유치원,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2019,7874660491,사당중학교,해당없음,서울,중학교,502,0,0,0,155,0,98,0,0,20,5,118,0,0,0,0
2019,7876442015,서울석촌초등학교,해당없음,서울,초등학교,897,0,0,0,180,0,0,0,0,0,8,180,0,0,0,0
2019,7877891480,벧엘유치원,해당없음,서울,유치원,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2019,7878265917,서울신동초등학교,해당없음,서울,초등학교,1503,0,0,0,262,0,0,0,0,0,0,262,0,0,0,0
2019,7882061779,서초고등학교,해당없음,서울,일반고등학교,892,0,0,0,365,0,0,0,0,0,0,162,116,41,0,1
2019,7887229323,수도사랑의학교,해당없음,서울,특수학교,26,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2019,7889392256,세그루패션디자인고등학교,해당없음,서울,특성화고등학교,532,0,0,0,154,99,0,0,0,0,0,26,4,22,0,0
2019,7891735434,서울중랑초등학교,해당없음,서울,초등학교,763,0,0,0,120,0,0,0,0,0,10,120,0,0,0,0
2019,7893935382,문성유치원,해당없음,서울,유치원,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0
2019,7895249128,동성중학교,해당없음,서울,중학교,302,0,0,0,117,0,45,0,0,47,0,92,0,0,0,0
2019,7898033261,서울강월초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,7898115336,루이유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7898202240,서울서일초등학교,해당없음,서울,초등학교,547,0,0,0,89,0,0,0,0,0,7,89,0,0,0,0
2019,7904843926,성체유치원,해당없음,서울,유치원,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
2019,7911099374,성덕고등학교,해당없음,서울,일반고등학교,704,0,0,0,274,3,0,0,0,0,0,169,117,52,0,0
2019,7911230266,숭실중학교,해당없음,서울,중학교,426,0,0,0,142,0,108,0,0,15,0,125,0,0,0,0
2019,7911495268,한양유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2019,7913429141,용강중학교,해당없음,서울,중학교,816,0,0,0,248,0,161,0,0,7,2,170,0,0,0,0
2019,7913915157,꿈나라유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2019,7923861324,나사렛유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2019,7933967888,계성유치원,해당없음,서울,유치원,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
2019,7944907009,영광유치원,해당없음,서울,유치원,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
2019,7944994449,경하유치원,원천코드없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7947388589,대진디자인고등학교,해당없음,서울,특성화고등학교,662,0,0,0,219,46,0,0,0,0,0,128,47,81,0,0
2019,7972194731,등촌이화유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2019,7973945140,서울공연예술고등학교,해당없음,서울,특수목적고등학교,782,0,0,0,263,0,0,0,0,0,0,132,90,41,0,0
2019,7978885233,연신중학교,해당없음,서울,중학교,435,0,0,0,191,0,123,0,0,49,5,176,0,0,0,0
2019,7979152917,영산유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2019,7985187351,미림마이스터고등학교,해당없음,서울,특수목적고등학교,337,0,0,0,114,93,0,0,0,0,0,0,0,0,0,0
2019,7985320389,원촌중학교,해당없음,서울,중학교,974,0,0,0,312,0,212,0,0,4,8,217,0,0,0,0
2019,7987643182,벧엘유치원,해당없음,서울,유치원,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
2019,7989733695,중앙대부속유치원,해당없음,서울,유치원,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
2019,7995808899,돌샘유치원,해당없음,서울,유치원,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0
2019,8002128183,제일무궁화유치원,해당없음,서울,유치원,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
2019,8010501503,서울연신초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2019,8013494312,서울후암초등학교,해당없음,서울,초등학교,388,0,0,0,80,0,0,0,0,0,10,80,0,0,0,0
2019,8020701944,언남고등학교,해당없음,서울,일반고등학교,609,0,0,0,235,0,0,0,0,0,22,135,81,53,0,1
2019,8027115643,강남유치원,해당없음,서울,유치원,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
2019,8029079020,서울도곡초등학교,해당없음,서울,초등학교,882,0,0,0,216,0,0,0,0,0,11,216,0,0,0,0
2019,8029760837,서울신학초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
