k-아파트코드,k-아파트명,주소(시군구),주소(읍면동),lon,lat,min_lat,max_lat,min_lon,max_lon,fireVal,policeVal,cctvVal,cluster,DistanceToCenter,score,class
A15807601,목동삼성쉐르빌2차,양천구,신정동,126.8704458,37.5216391,37.4946391,37.5486391,126.8434458,126.8974458,0.631578947368421,0.17391304347826086,0.68437794533459,0,0.24987354370194456,1.2514472130327134,0.0
A15108001,남현동한일유앤아이,관악구,남현동,126.9735651,37.471705,37.444705,37.498705,126.9465651,127.0005651,0.42105263157894735,0.043478260869565216,0.4591187558906692,2,0.12224615153231484,0.7629594671590906,1.0
A13983101,상계마들,노원구,상계동,127.0569566,37.6416927,37.6146927,37.6686927,127.0299566,127.08395660000001,0.5263157894736842,0.2608695652173913,0.4580584354382658,2,0.14891840941609227,0.7896317250428679,1.0
A12282201,경향파크아파트,은평구,구산동,126.9059489,37.6103948,37.5833948,37.6373948,126.8789489,126.9329489,0.2631578947368421,0.0,0.0,1,0.16430166339435365,0.411141406511104,2.0
A15601201,신대방신동아,동작구,신대방동,126.9240174,37.4965836,37.4695836,37.5235836,126.8970174,126.9510174,0.7894736842105263,0.34782608695652173,0.8747643732327992,0,0.28202723942165375,1.2836009087524225,0.0
A13527002,도곡현대그린,강남구,도곡동,127.0397135,37.4889362,37.4619362,37.5159362,127.0127135,127.0667135,0.21052631578947367,0.6521739130434783,0.7315032987747407,0,0.42823599473526563,1.4298096640660345,0.0
A13185502,묵동신안2차,중랑구,묵동,127.0800228,37.6141168,37.5871168,37.6411168,127.0530228,127.1070228,0.42105263157894735,0.13043478260869565,0.5391140433553252,2,0.0852420720357775,0.7259553876625532,1.0
A15805102,목동현대아이파크,양천구,목동,126.8650035,37.528994,37.501993999999996,37.555994,126.8380035,126.8920035,0.47368421052631576,0.08695652173913043,0.6913289349670122,2,0.2501770154189611,0.8908903310457368,1.0
A15882201,신월수명산SK-VIEW,양천구,신월동,126.8293478,37.5440478,37.5170478,37.5710478,126.80234779999999,126.8563478,0.2631578947368421,0.17391304347826086,0.4770263901979265,2,0.14997201781267322,0.7906853334394489,1.0
A12185001,성사1차 풍림아파트,마포구,성산동,126.9124027,37.5685044,37.5415044,37.5955044,126.8854027,126.9394027,0.5263157894736842,0.0,0.0,1,0.3627180303362564,0.6095577734530067,2.0
A14024001,서빙고금호베스트빌,용산구,서빙고동,126.9917568,37.5230753,37.4960753,37.5500753,126.9647568,127.0187568,0.5263157894736842,0.17391304347826086,0.24375589066918002,2,0.24635226753417644,0.8870655831609522,1.0
A15280602,신개봉삼환,구로구,개봉동,126.8579501,37.4966551,37.4696551,37.5236551,126.8309501,126.8849501,0.42105263157894735,0.17391304347826086,0.5078934967012253,2,0.0476524950509937,0.6883658106777694,1.0
A13812001,마천금호어울림2차,송파구,마천동,127.1557137,37.4930747,37.4660747,37.5200747,127.1287137,127.18271370000001,0.2631578947368421,0.17391304347826086,0.12794533459000942,1,0.11616075950586548,0.3630005026226158,2.0
A13183202,용마한신2차아파트,중랑구,면목동,127.0944705,37.5810758,37.5540758,37.6080758,127.0674705,127.1214705,0.21052631578947367,0.21739130434782608,0.5774033930254476,2,0.23810253041468754,0.8788158460414632,1.0
A13980604,공릉대아2차,노원구,공릉동,127.0714453,37.623339,37.596339,37.650339,127.04444529999999,127.0984453,0.3157894736842105,0.13043478260869565,0.4545240339302545,2,0.10272921882879392,0.7434425344555696,1.0
A13982101,상계성원,노원구,상계동,127.0658841,37.6604417,37.6334417,37.6874417,127.0388841,127.0928841,0.3157894736842105,0.17391304347826086,0.2789820923656927,2,0.20688461654170318,0.8475979321684789,1.0
A13486703,천호유원,강동구,천호동,127.1278651,37.5487741,37.5217741,37.575774100000004,127.1008651,127.1548651,0.3684210526315789,0.08695652173913043,0.37782752120640906,2,0.12296799926894877,0.7636813148957244,1.0
A13183303,용마동아아파트,중랑구,면목동,127.0944957,37.5786737,37.5516737,37.605673700000004,127.0674957,127.1214957,0.2631578947368421,0.21739130434782608,0.603440150801131,2,0.21198293134582524,0.8526962469726009,1.0
A13285401,브라운스톤 방학아파트,도봉구,방학동,127.045175,37.6636237,37.6366237,37.6906237,127.018175,127.072175,0.42105263157894735,0.08695652173913043,0.45841187558906693,2,0.0789931230003654,0.7197064386271411,1.0
A15685201,신대방우성2차,동작구,신대방동,126.9115326,37.4920816,37.4650816,37.5190816,126.8845326,126.9385326,0.6842105263157894,0.4782608695652174,0.980325164938737,0,0.29673998899748755,1.2983136583282564,0.0
A15605001,노량진삼익,동작구,노량진동,126.9451391,37.5109978,37.4839978,37.5379978,126.9181391,126.9721391,0.5789473684210527,0.2608695652173913,0.44863336475023563,2,0.1926873032255261,0.8334006188523018,1.0
A13789002,양재신영체르니,서초구,양재동,127.0413928,37.4791982,37.4521982,37.5061982,127.0143928,127.0683928,0.21052631578947367,0.43478260869565216,0.5618520263901979,2,0.35102691326474517,0.9917402288915209,1.0
A11001203,평창삼성,종로구,평창동,126.9783329,37.6107886,37.5837886,37.6377886,126.9513329,127.0053329,0.10526315789473684,0.0,0.0,1,0.17531523405531,0.4221549771720603,2.0
A15010201,양평상록수,영등포구,양평동2가,126.8835422,37.5237845,37.4967845,37.5507845,126.85654219999999,126.9105422,0.6842105263157894,0.2608695652173913,0.5605560791705938,0,0.24805486458614057,1.2496285339169093,0.0
A14006001,신창세방리버하이빌,용산구,신창동,126.9541123,37.5370379,37.5100379,37.5640379,126.9271123,126.9811123,0.631578947368421,0.21739130434782608,0.35532516493873706,2,0.2494442445179807,0.8901575601447564,1.0
A15720101,가양일신건영휴먼빌,강서구,가양동,126.841903,37.5690251,37.5420251,37.5960251,126.814903,126.868903,0.3157894736842105,0.08695652173913043,0.23197455230914232,1,0.15915271115547214,0.40599245427222247,2.0
A13790905,신반포한신14차,서초구,잠원동,127.002301,37.5087932,37.4817932,37.5357932,126.975301,127.029301,0.3684210526315789,0.3913043478260869,0.5256833176248822,2,0.2388076840088909,0.8795209996356665,1.0
A15608001,이수교스위첸,동작구,동작동,126.9810779,37.4976599,37.4706599,37.5246599,126.9540779,127.0080779,0.3157894736842105,0.13043478260869565,0.5025918944392083,2,0.11026015773470628,0.750973473361482,1.0
A15786104,삼성하나로,강서구,염창동,126.8722863,37.5515375,37.5245375,37.5785375,126.8452863,126.8992863,0.42105263157894735,0.043478260869565216,0.37558906691800187,2,0.1496043851809787,0.7903177008077544,1.0
A13183701,아남리치카운티,중랑구,면목동,127.0849955,37.5892249,37.5622249,37.6162249,127.0579955,127.1119955,0.5789473684210527,0.3913043478260869,0.6639962299717248,0,0.058352425905016735,1.0599260952357856,0.0
A14319301,자양현대6차,광진구,자양동,127.0716693,37.5328509,37.5058509,37.5598509,127.0446693,127.0986693,0.5263157894736842,0.2608695652173913,0.6750706880301602,0,0.16207645117468414,1.163650120505453,0.0
A13120704,면목금호어울림,중랑구,면목동,127.0892552,37.5773348,37.5503348,37.604334800000004,127.0622552,127.1162552,0.47368421052631576,0.30434782608695654,0.6677662582469368,0,0.14994194195963748,1.1515156112904064,0.0
A12208001,신사두산위브,은평구,신사동,126.9057246,37.5999489,37.5729489,37.6269489,126.8787246,126.9327246,0.15789473684210525,0.0,0.0,1,0.15475292195725987,0.4015926650740102,2.0
A15882103,목동진도2차,양천구,목동,126.873797,37.5256697,37.4986697,37.5526697,126.846797,126.900797,0.47368421052631576,0.17391304347826086,0.6365457115928369,2,0.18540235497206517,0.8261156705988408,1.0
A15010302,양평경남1차,영등포구,양평동3가,126.8885519,37.5272237,37.5002237,37.5542237,126.8615519,126.9155519,0.5263157894736842,0.17391304347826086,0.5114278982092365,2,0.12477977630627683,0.7654930919330525,1.0
A15010303,양평동삼천리아파트,영등포구,양평동3가,126.8853638,37.5262329,37.499232899999996,37.5532329,126.85836379999999,126.9123638,0.47368421052631576,0.17391304347826086,0.5407634307257304,2,0.1004350496177272,0.7411483652445029,1.0
A12289402,신성수정,은평구,신사동,126.9063355,37.5927487,37.5657487,37.6197487,126.8793355,126.9333355,0.21052631578947367,0.0,0.0,1,0.15067072914716234,0.3975104722639127,2.0
A13585401,개포우성5차,강남구,도곡동,127.0475885,37.4859774,37.4589774,37.512977400000004,127.0205885,127.0745885,0.3684210526315789,0.30434782608695654,0.6370169651272385,2,0.22781703475717197,0.8685303503839477,1.0
A13780001,신반포15차아파트,서초구,반포동,126.9936943,37.5038318,37.4768318,37.5308318,126.9666943,127.0206943,0.2631578947368421,0.30434782608695654,0.4760838831291235,2,0.2042222932096748,0.8449356088364505,1.0
A15106101,봉천은천1단지,관악구,봉천동,126.9647078,37.4714734,37.4444734,37.4984734,126.9377078,126.9917078,0.3157894736842105,0.08695652173913043,0.47914703110273327,2,0.12540157497017515,0.7661148905969508,1.0
A12187901,중동계룡,마포구,중동,126.905875,37.5706353,37.5436353,37.5976353,126.878875,126.932875,0.21052631578947367,0.0,0.0,1,0.15067072914716234,0.3975104722639127,2.0
A15721001,마곡금호어울림,강서구,마곡동,126.8376117,37.5746242,37.5476242,37.6016242,126.8106117,126.8646117,0.3157894736842105,0.08695652173913043,0.18261074458058435,1,0.13207585507990077,0.3789155981966511,2.0
A13922001,중계청암3단지,노원구,중계동,127.0797206,37.6608487,37.6338487,37.6878487,127.0527206,127.1067206,0.10526315789473684,0.13043478260869565,0.18249293119698398,1,0.11794821127182421,0.36478795438857453,2.0
A14207201,래미안수유임대,강북구,수유동,127.0181926,37.6447964,37.617796399999996,37.6717964,126.9911926,127.04519260000001,0.631578947368421,0.21739130434782608,0.4544062205466541,2,0.225667277034835,0.8663805926616107,1.0
A12010101,홍은풍림1차,서대문구,홍은동,126.9420732,37.5949317,37.567931699999995,37.6219317,126.9150732,126.9690732,0.3157894736842105,0.08695652173913043,0.5239161168708765,2,0.13883983897400515,0.7795531546007808,1.0
A12182101,망원1차대림,마포구,망원동,126.90486,37.5534385,37.5264385,37.5804385,126.87786,126.93186,0.21052631578947367,0.0,0.0,1,0.15067072914716234,0.3975104722639127,2.0
A13821001,송파파인타운4단지,송파구,장지동,127.1296412,37.4818131,37.454813099999996,37.5088131,127.1026412,127.1566412,0.3157894736842105,0.21739130434782608,0.24163524976437323,1,0.21565442233702153,0.46249416545377187,2.0
A15882104,목동진도1차,양천구,목동,126.868592,37.5244455,37.4974455,37.5514455,126.841592,126.89559200000001,0.631578947368421,0.08695652173913043,0.696277097078228,2,0.330539993630357,0.9712533092571327,1.0
A14319003,자양현대,광진구,자양동,127.0824168,37.5281212,37.5011212,37.5551212,127.0554168,127.1094168,0.5263157894736842,0.21739130434782608,0.5503063147973609,2,0.15351970585236974,0.7942330214791454,1.0
A14322001,중곡SK,광진구,중곡동,127.086509,37.5688712,37.541871199999996,37.5958712,127.059509,127.11350900000001,0.5263157894736842,0.34782608695652173,0.7022855796418473,0,0.07692280813593963,1.0784964774667085,0.0
A15809201,신도신월1차,양천구,신월동,126.8468136,37.51794,37.49094,37.544940000000004,126.8198136,126.8738136,0.631578947368421,0.13043478260869565,0.7250235626767201,0,0.2900432740267867,1.2916169433575555,0.0
A15210102,오류금호어울림,구로구,오류동,126.8391422,37.4984546,37.4714546,37.5254546,126.8121422,126.8661422,0.3684210526315789,0.17391304347826086,0.41753063147973607,2,0.06283847791977135,0.7035517935465471,1.0
A15609401,사당삼익그린뷰,동작구,사당동,126.9691308,37.4772227,37.4502227,37.5042227,126.9421308,126.9961308,0.42105263157894735,0.08695652173913043,0.49870405278039587,2,0.0870887550766812,0.7278020707034569,1.0
A12180401,공덕현대,마포구,공덕동,126.9501318,37.5482962,37.5212962,37.575296200000004,126.9231318,126.9771318,0.631578947368421,0.21739130434782608,0.4057492931196984,2,0.2324217047055328,0.8731350203323085,1.0
A13204201,창동금용,도봉구,창동,127.0356752,37.6378476,37.6108476,37.6648476,127.0086752,127.0626752,0.6842105263157894,0.34782608695652173,0.6245287464655985,0,0.1638035539170505,1.1653772232478194,0.0
A13591402,역삼금호어울림,강남구,역삼동,127.0349001,37.4920882,37.4650882,37.5190882,127.0079001,127.0619001,0.2631578947368421,0.8260869565217391,0.7874646559849199,0,0.5169016265814452,1.518475295912214,0.0
A13184401,면목삼호,중랑구,면목동,127.088375,37.5763667,37.5493667,37.6033667,127.061375,127.115375,0.47368421052631576,0.30434782608695654,0.6817860508953817,0,0.14598532187833743,1.1475589912091062,0.0
A15010501,양평동보아파트,영등포구,양평동5가,126.8909429,37.5379791,37.5109791,37.5649791,126.8639429,126.9179429,0.47368421052631576,0.08695652173913043,0.3979736098020735,2,0.11841331275602508,0.7591266283828008,1.0
A13510201,청담삼환,강남구,청담동,127.0476322,37.5216958,37.4946958,37.548695800000004,127.0206322,127.0746322,0.3157894736842105,0.7391304347826086,0.7735626767200754,0,0.4147825774761506,1.4163562468069195,0.0
A13786601,서초자이,서초구,서초동,127.0202181,37.4848719,37.4578719,37.5118719,126.99321809999999,127.0472181,0.2631578947368421,0.43478260869565216,0.6083883129123469,0,0.32157851559647344,1.3231521849272423,0.0
A13487102,천호현대타워,강동구,천호동,127.1346427,37.5364504,37.5094504,37.5634504,127.1076427,127.1616427,0.42105263157894735,0.13043478260869565,0.3995051837888784,2,0.07204032721226525,0.712753642839041,1.0
A14376501,한솔리베르,광진구,자양동,127.084689,37.5281456,37.5011456,37.5551456,127.057689,127.111689,0.5263157894736842,0.21739130434782608,0.5312205466540999,2,0.1433769003191388,0.7840902159459144,1.0
A15303401,시흥금강,금천구,시흥동,126.9080935,37.4630828,37.4360828,37.4900828,126.8810935,126.93509350000001,0.3157894736842105,0.30434782608695654,0.7725023562676719,0,0.2776080146102717,1.2791816839410406,0.0
A13409001,상일동아,강동구,상일동,127.1675162,37.5461461,37.5191461,37.5731461,127.1405162,127.1945162,0.15789473684210525,0.08695652173913043,0.15245051837888784,1,0.0463085988943769,0.2931483420111272,2.0
A15786405,염창우성2차,강서구,염창동,126.8695201,37.5556867,37.5286867,37.582686700000004,126.8425201,126.8965201,0.42105263157894735,0.043478260869565216,0.35379359095193214,2,0.16314937524022152,0.8038626908669972,1.0
A15783902,등촌태영,강서구,등촌동,126.8641456,37.55566,37.52866,37.582660000000004,126.8371456,126.8911456,0.42105263157894735,0.043478260869565216,0.3931432610744581,2,0.1402152913338813,0.780928606960657,1.0
A15009602,문래한신,영등포구,문래동6가,126.8840481,37.5193166,37.4923166,37.546316600000004,126.8570481,126.9110481,0.7368421052631579,0.2608695652173913,0.5935438265786993,0,0.2600510243974755,1.2616246937282445,0.0
A15886402,신정대성유니드아파트2차,양천구,신정동,126.8488666,37.5209773,37.4939773,37.5479773,126.82186659999999,126.8758666,0.631578947368421,0.13043478260869565,0.7448162111215834,0,0.2912952332085607,1.2928689025393296,0.0
A15785002,방화3차우림필유,강서구,방화동,126.7983185,37.5733512,37.5463512,37.6003512,126.77131849999999,126.8253185,0.15789473684210525,0.043478260869565216,0.10167295004712536,1,0.05820475953355009,0.3050445026503004,2.0
A15770101,화곡2차보람,강서구,화곡동,126.8546342,37.5540644,37.5270644,37.5810644,126.8276342,126.88163420000001,0.47368421052631576,0.08695652173913043,0.49245994344957583,2,0.10427904823529721,0.7449923638620729,1.0
A13510002,청담휴먼스타빌,강남구,청담동,127.0460731,37.5237052,37.4967052,37.5507052,127.0190731,127.0730731,0.3157894736842105,0.7391304347826086,0.8050188501413761,0,0.420264068609989,1.4218377379407579,0.0
A13204501,창동대동,도봉구,창동,127.0440625,37.6617487,37.634748699999996,37.6887487,127.0170625,127.0710625,0.3684210526315789,0.17391304347826086,0.4625353440150801,2,0.04452928235870945,0.6852425979854851,1.0
A15209201,개봉상우,구로구,개봉동,126.8613898,37.4936411,37.4666411,37.5206411,126.8343898,126.8883898,0.3684210526315789,0.13043478260869565,0.4923421300659755,2,0.0637019968212123,0.7044153124479879,1.0
A12282102,브라운스톤구산,은평구,구산동,126.9092409,37.6115205,37.584520499999996,37.6385205,126.8822409,126.9362409,0.3157894736842105,0.0,0.0,1,0.1919077142054263,0.4387474573221766,2.0
A15286602,구로월드,구로구,구로동,126.875877,37.5055458,37.4785458,37.5325458,126.848877,126.902877,0.5789473684210527,0.2608695652173913,0.6923892554194157,0,0.15430452784550422,1.155878197176273,0.0
A15809601,신월대주파크빌,양천구,신월동,126.8426052,37.5144203,37.4874203,37.5414203,126.8156052,126.8696052,0.42105263157894735,0.13043478260869565,0.6672950047125353,2,0.20856222702346236,0.8492755426502381,1.0
A12125001,성산2차e-편한세상,마포구,성산동,126.9053595,37.5697756,37.5427756,37.5967756,126.8783595,126.9323595,0.2631578947368421,0.0,0.0,1,0.16430166339435365,0.411141406511104,2.0
A13824001,포스코더샵스타리버,송파구,신천동,127.1044137,37.5177485,37.4907485,37.544748500000004,127.0774137,127.1314137,0.3157894736842105,0.043478260869565216,0.44062205466541,2,0.15680362297991784,0.7975169386066936,1.0
A13201201,도봉현대성우,도봉구,도봉동,127.0476751,37.676276,37.649276,37.703276,127.0206751,127.07467510000001,0.2631578947368421,0.08695652173913043,0.22879359095193214,1,0.12182367224073536,0.3686634153574857,2.0
